Date,SID/Type,Method,Inhibition,Cuv Temp,Flag,逐小时气温 (°C),天气状况,风向风力,日最高温,日最低温,相对湿度,"line1_inflow_flow
（1号线路进水流量）",line2_inflow_flow（2号线路进水流量）,line3_inflow_flow（3号线路进水流量）,turntable1_tank_temperature_t1（转盘1水箱温度计T1）,turntable2_tank_temperature_t2（转盘2水箱温度计T2）,turntable3_tank_temperature_t3（转盘3水箱温度计T3）,turntable1_frequency_feedback（转盘1频率反馈）,turntable2_frequency_feedback（转盘2频率反馈）,turntable3_frequency_feedback（转盘3频率反馈）,turntable1_run_time（转盘1已运行时间）,turntable2_run_time（转盘2已运行时间）,turntable3_run_time（转盘3已运行时间）,watersupply1_totalflow（供水1累计流量）,watersupply2_totalflow（供水2累计流量）,watersupply3_totalflow（供水3累计流量）,total_inflow_ammonia（总进水氨氮）,total_inflow_nitrate（总进水硝氮）,total_inflow_ph（总进水pH）,total_outflow_ammonia（总出水氨氮）,total_outflow_nitrate（总出水硝氮）,total_outflow_ph（总出水pH）,turntable1_out_ammonia（转盘水箱1出水氨氮）,turntable1_out_nitrate（转盘水箱1出水硝氮）,turntable1_out_ph（转盘水箱1出水pH）,turntable2_out_ammonia（转盘水箱2出水氨氮）,turntable2_out_nitrate（转盘水箱2出水硝氮）,turntable2_out_ph（转盘水箱2出水pH）,turntable3_out_ammonia（转盘水箱3出水氨氮）,turntable3_out_nitrate（转盘水箱3出水硝氮）,turntable3_out_ph（转盘水箱3出水pH）,outflow_inhibition_rate（出水抑制率）,inflow_inhibition_rate（进水抑制率）,box1_toxicity（1箱毒性）,box2_toxicity（2箱毒性）,box3_toxicity（3箱毒性）,总进水温度,1箱出水温度,2箱出水温度,MBR溶解氧,MBR水箱温度,MBR跨膜压差,风机运行状态,SID
2025-11-12 14:45:00,Sample2,水箱2出水毒性,0.185148,24.6,,20,阴,东北风 4级,20,12,0.6,0.0,0.0,0.0,17.6,17.6,17.5,0.0,0.0,0.0,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 14:55:00,Sample2,水箱3出水毒性,-22.673805,24.5,,20,阴,东北风 4级,20,12,0.6,0.0,0.0,0.0,17.6,17.6,17.5,0.0,0.0,0.0,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:00:00,Sample1,总进水毒性,-34.004776,24.3,,20,阴,东北风 4级,20,12,0.6,0.0,0.0,0.0,17.6,17.6,17.5,0.0,0.0,0.0,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:05:00,Sample2,水箱1出水毒性,13.249488,24.3,,20,阴,东北风 4级,20,12,0.6,0.0,0.0,0.0,17.6,17.6,17.5,0.0,0.0,0.0,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:15:00,Sample2,水箱2出水毒性,-5.443561,24.7,,20,阴,东北风 4级,20,12,0.6,0.0,0.0,0.0,17.7,17.6,17.6,0.0,0.0,0.0,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:25:00,Sample2,水箱3出水毒性,-6.136831,24.3,,20,阴,东北风 4级,20,12,0.6,0.0,0.51,0.55,19.5,20.9,21.3,0.0,0.51,0.55,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:35:00,Sample2,水箱1出水毒性,-29.525909,24.7,,20,阴,东北风 4级,20,12,0.6,0.36,0.41,0.79,22.5,22.6,22.7,0.36,0.41,0.79,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:45:00,Sample2,水箱2出水毒性,12.931489,24.3,,20,阴,东北风 4级,20,12,0.6,0.36,0.4,0.81,22.8,22.8,22.7,0.36,0.4,0.81,,,,9.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 15:55:00,Sample2,水箱3出水毒性,4.155212,24.7,,20,阴,东北风 4级,20,12,0.6,0.36,0.4,0.8,22.9,22.8,22.7,0.36,0.4,0.8,,,,9.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:00:00,Sample1,总进水毒性,13.225997,24.5,,19,阴,东北风 4级,20,12,0.65,0.37,0.39,0.79,22.9,22.8,22.7,0.37,0.39,0.79,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:05:00,Sample2,水箱1出水毒性,1.018066,24.7,,19,阴,东北风 4级,20,12,0.65,0.36,0.4,0.77,22.9,22.8,22.7,0.36,0.4,0.77,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:15:00,Sample2,水箱2出水毒性,-5.120318,24.5,,19,阴,东北风 4级,20,12,0.65,0.37,0.4,0.78,22.9,22.8,22.7,0.37,0.4,0.78,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:25:00,Sample2,水箱3出水毒性,26.549517,24.4,,19,阴,东北风 4级,20,12,0.65,0.36,0.39,0.8,22.9,22.8,22.7,0.36,0.39,0.8,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:35:00,Sample2,水箱1出水毒性,-1.700384,24.6,,19,阴,东北风 4级,20,12,0.65,0.0,0.0,0.0,22.9,22.8,22.7,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:45:00,Sample2,水箱2出水毒性,-11.046439,24.5,,19,阴,东北风 4级,20,12,0.65,0.0,0.0,0.0,22.8,22.6,22.5,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 16:55:00,Sample2,水箱3出水毒性,1.089919,24.3,,19,阴,东北风 4级,20,12,0.65,0.56,0.64,0.8,22.6,22.5,22.6,0.56,0.64,0.8,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:00:00,Sample1,总进水毒性,6.987381,24.4,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,22.6,22.6,22.5,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:05:00,Sample2,水箱1出水毒性,-3.318675,24.4,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,22.5,22.4,22.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:15:00,Sample2,水箱2出水毒性,-16.705315,24.3,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,22.3,22.1,22.2,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:25:00,Sample2,水箱3出水毒性,0.094492,24.5,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,22.1,21.8,21.9,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:35:00,Sample2,水箱1出水毒性,0.0,24.7,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,22.2,22.1,22.0,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:45:00,Sample2,水箱2出水毒性,-4.57205,24.3,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,21.9,21.7,21.8,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 17:55:00,Sample2,水箱3出水毒性,8.38188,24.6,,17,阴/小雨,东北风 3级,20,12,0.75,0.0,0.0,0.0,21.7,21.4,21.5,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:00:00,Sample1,总进水毒性,17.073151,24.7,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.7,21.8,21.7,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:05:00,Sample2,水箱1出水毒性,14.293282,24.6,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.6,21.6,21.6,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:15:00,Sample2,水箱2出水毒性,13.189351,24.3,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.4,21.3,21.3,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:25:00,Sample2,水箱3出水毒性,1.014623,24.6,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.2,21.0,21.1,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:35:00,Sample2,水箱1出水毒性,-3.254035,24.5,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.4,21.4,21.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:45:00,Sample2,水箱2出水毒性,6.37169,24.2,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.4,21.4,21.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 18:55:00,Sample2,水箱3出水毒性,19.621328,24.6,,16,小雨,东北风 3级,20,12,0.8,0.0,0.0,0.0,21.2,21.2,21.2,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 19:00:00,Sample1,总进水毒性,11.431917,24.7,,15,小雨,东北风 3级,20,12,0.85,0.0,0.0,0.0,21.2,21.2,21.2,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 19:05:00,Sample2,水箱1出水毒性,1.421754,24.6,,15,小雨,东北风 3级,20,12,0.85,0.0,0.0,0.0,21.1,21.1,21.1,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 19:15:00,Sample2,水箱2出水毒性,28.620773,24.2,,15,小雨,东北风 3级,20,12,0.85,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 21:40:00,Sample2,水箱3出水毒性,26.819868,24.3,,14,小雨,东北风 3级,20,12,0.88,0.0,0.0,0.0,19.8,19.6,19.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 21:50:00,Sample2,水箱1出水毒性,9.738255,24.7,,14,小雨,东北风 3级,20,12,0.88,0.0,0.76,0.93,19.8,20.4,20.3,0.0,0.76,0.93,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 22:25:00,Sample2,水箱2出水毒性,15.17053,24.2,,14,阴,东北风 3级,20,12,0.88,0.0,0.0,0.0,20.6,19.3,19.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 22:30:00,Sample1,总进水毒性,22.761133,24.5,,14,阴,东北风 3级,20,12,0.88,0.0,0.0,0.0,20.5,19.2,19.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 22:55:00,Sample2,水箱1出水毒性,0.393172,24.3,,14,阴,东北风 3级,20,12,0.88,0.0,0.0,0.0,19.9,18.9,19.0,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 23:00:00,Sample1,总进水毒性,22.40822,24.4,,14,阴,东北风 2级,20,12,0.85,0.0,0.0,0.0,19.8,18.8,18.9,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 23:05:00,Sample2,水箱1出水毒性,13.255386,24.7,,14,阴,东北风 2级,20,12,0.85,0.0,0.0,0.0,19.7,18.7,18.8,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 23:15:00,Sample2,水箱2出水毒性,30.456881,24.2,,14,阴,东北风 2级,20,12,0.85,0.0,0.0,0.0,19.5,18.5,18.7,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 23:25:00,Sample2,水箱3出水毒性,32.752205,24.6,,14,阴,东北风 2级,20,12,0.85,0.0,0.0,0.0,19.3,18.4,18.5,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12 23:35:00,Sample2,水箱1出水毒性,31.79818,24.5,,14,阴,东北风 2级,20,12,0.85,0.0,0.0,0.0,19.1,18.2,18.4,0.0,0.0,0.0,,,,9.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 17:55:00,Sample2,水箱3出水毒性,-6.251294,24.2,,14,晴,东南风 2级,18,6,0.6,,,,16.4,16.2,16.2,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:00:00,Sample1,总进水毒性,8.389138,24.6,,12,晴,东南风 1级,18,6,0.68,,,,16.4,16.2,16.2,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:05:00,Sample2,水箱1出水毒性,-9.242151,24.5,,12,晴,东南风 1级,18,6,0.68,,,,16.4,16.2,16.2,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:15:00,Sample2,水箱2出水毒性,5.783675,24.4,,12,晴,东南风 1级,18,6,0.68,,,,16.3,16.1,16.1,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:25:00,Sample2,水箱3出水毒性,-12.764258,24.1,,12,晴,东南风 1级,18,6,0.68,,,,16.2,16.0,16.1,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:35:00,Sample2,水箱1出水毒性,-6.670803,24.4,,12,晴,东南风 1级,18,6,0.68,,,,16.2,16.0,16.0,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:45:00,Sample2,水箱2出水毒性,-3.603961,24.6,,12,晴,东南风 1级,18,6,0.68,,,,16.1,15.9,15.9,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 18:55:00,Sample2,水箱3出水毒性,-9.231385,24.2,,12,晴,东南风 1级,18,6,0.68,,,,16.0,15.8,15.8,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:00:00,Sample1,总进水毒性,-7.247819,24.7,,11,晴,东南风 1级,18,6,0.72,,,,16.0,15.8,15.8,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:05:00,Sample2,水箱1出水毒性,-3.433477,24.4,,11,晴,东南风 1级,18,6,0.72,,,,16.0,15.7,15.8,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:15:00,Sample2,水箱2出水毒性,-3.717049,24.2,,11,晴,东南风 1级,18,6,0.72,,,,15.9,15.6,15.7,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:25:00,Sample2,水箱3出水毒性,1.350584,24.7,,11,晴,东南风 1级,18,6,0.72,,,,15.8,15.6,15.6,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:35:00,Sample2,水箱1出水毒性,-5.60979,24.5,,11,晴,东南风 1级,18,6,0.72,,,,15.7,15.5,15.5,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 19:45:00,Sample2,水箱2出水毒性,-15.862651,24.1,,11,晴,东南风 1级,18,6,0.72,,,,15.6,15.4,15.4,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 20:00:00,Sample1,总进水毒性,4.284606,24.0,,10,晴,静风,18,6,0.75,,,,15.5,15.3,15.3,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 20:05:00,Sample2,水箱1出水毒性,7.122952,24.3,,10,晴,静风,18,6,0.75,,,,15.5,15.2,15.3,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 20:15:00,Sample2,水箱2出水毒性,0.261018,24.2,,10,晴,静风,18,6,0.75,,,,15.4,15.2,15.3,,,,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 07:15:00,Sample2,水箱1出水毒性,8.72963,24.0,,11,多云,东南风 2级,18,9,0.85,20.0,20.2,20.3,20.0,20.2,20.3,50.0,50.0,50.0,,,,11.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 07:25:00,Sample2,水箱2出水毒性,-0.723751,24.0,,11,多云,东南风 2级,18,9,0.85,20.1,20.2,20.3,20.1,20.2,20.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 07:35:00,Sample2,水箱3出水毒性,6.804249,24.0,,11,多云,东南风 2级,18,9,0.85,20.2,20.3,20.4,20.2,20.3,20.4,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:05:00,Sample2,水箱1出水毒性,-2.154161,24.0,,14,多云,东南风 2级,18,9,0.68,17.0,16.6,16.8,17.0,16.6,16.8,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:15:00,Sample2,水箱2出水毒性,-6.570203,24.4,,14,多云,东南风 2级,18,9,0.68,16.8,16.4,16.6,16.8,16.4,16.6,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:25:00,Sample2,水箱3出水毒性,-2.016341,24.2,,14,多云,东南风 2级,18,9,0.68,16.6,16.2,16.4,16.6,16.2,16.4,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:35:00,Sample2,水箱1出水毒性,-25.967121,24.3,,14,多云,东南风 2级,18,9,0.68,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:45:00,Sample2,水箱2出水毒性,-26.998543,24.6,,14,多云,东南风 2级,18,9,0.68,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 09:55:00,Sample2,水箱3出水毒性,-32.095982,24.6,,14,多云,东南风 2级,18,9,0.68,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:00:00,Sample1,总进水毒性,-7.112618,24.6,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:05:00,Sample2,水箱1出水毒性,-15.970691,24.7,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:15:00,Sample2,水箱2出水毒性,8.472999,24.1,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:25:00,Sample2,水箱3出水毒性,-8.719604,24.7,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:35:00,Sample2,水箱1出水毒性,9.791764,24.4,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:45:00,Sample2,水箱2出水毒性,-6.768505,24.1,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 10:55:00,Sample2,水箱3出水毒性,-3.407146,24.5,,15,多云,东南风 3级,18,9,0.62,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:00:00,Sample1,总进水毒性,-5.812525,24.7,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:05:00,Sample2,水箱1出水毒性,-2.051804,24.4,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:15:00,Sample2,水箱2出水毒性,7.786846,24.4,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:25:00,Sample2,水箱3出水毒性,0.377012,24.2,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:35:00,Sample2,水箱1出水毒性,-11.008214,24.5,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:45:00,Sample2,水箱2出水毒性,-11.793889,24.7,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 11:55:00,Sample2,水箱3出水毒性,-20.837875,24.3,,16,多云,东南风 3级,18,9,0.58,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:00:00,Sample1,总进水毒性,-5.348032,24.7,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:05:00,Sample2,水箱1出水毒性,-20.247967,24.4,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:15:00,Sample2,水箱2出水毒性,-10.706917,24.6,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:25:00,Sample2,水箱3出水毒性,-10.986621,24.5,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:35:00,Sample2,水箱1出水毒性,4.743101,24.2,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:45:00,Sample2,水箱2出水毒性,-6.97673,24.4,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 12:55:00,Sample2,水箱3出水毒性,6.037259,24.7,,17,多云,东南风 3级,18,9,0.55,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:00:00,Sample1,总进水毒性,3.693318,24.3,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:05:00,Sample2,水箱1出水毒性,-4.740881,24.5,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:15:00,Sample2,水箱2出水毒性,8.324826,24.3,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:25:00,Sample2,水箱3出水毒性,-1.769071,24.7,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:35:00,Sample2,水箱1出水毒性,7.23853,24.2,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:45:00,Sample2,水箱2出水毒性,-9.893249,24.4,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22 13:55:00,Sample2,水箱3出水毒性,-2.333131,24.7,,18,多云,东南风 3级,18,9,0.52,16.5,16.1,16.3,16.5,16.1,16.3,0.0,0.0,0.0,,,,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
